<built-in function id>,score
31758,0.5
31759,0.0
31760,1.0
31761,1.0
31762,0.0
31763,0.0
31764,1.0
31765,1.0
31766,0.5
31767,0.5
31768,1.0
31769,1.0
31770,0.5
31771,1.0
31772,0.5
31773,1.0
31774,1.0
31775,0.5
31776,0.5
31777,0.5
31778,1.0
31779,1.0
31780,1.0
31781,1.0
31782,0.5
31783,1.0
31784,1.0
31785,1.0
31786,1.0
31787,1.0
31788,1.0
31789,1.0
31790,1.0
31791,1.0
31792,1.0
31793,0.5
31794,0.5
31795,1.0
31796,0.5
31797,1.0
31798,0.5
31799,1.0
31800,1.0
31801,1.0
31802,0.5
31803,0.5
31804,0.5
31805,1.0
31806,1.0
31807,1.0
31808,0.5
31809,1.0
31810,1.0
31811,1.0
31812,0.5
31813,1.0
31814,0.5
31815,1.0
31816,0.5
31817,1.0
31818,0.5
31819,1.0
31820,1.0
31821,1.0
31822,1.0
31823,1.0
31824,0.5
31825,1.0
31826,1.0
31827,0.0
31828,0.0
31829,0.0
31830,1.0
31831,1.0
31832,0.0
31833,1.0
31834,1.0
31835,0.0
31836,1.0
31837,1.0
31838,1.0
31839,1.0
31840,0.0
31841,1.0
31842,1.0
31843,1.0
31844,1.0
31845,1.0
31846,1.0
31847,0.5
31848,1.0
31849,1.0
31850,1.0
31851,0.5
31852,1.0
31853,0.5
31854,0.5
31855,1.0
31856,1.0
31857,1.0
31858,1.0
31859,1.0
31860,1.0
31861,1.0
31862,0.5
31863,0.5
31864,1.0
31865,0.0
31866,0.5
31867,0.0
31868,1.0
31869,1.0
31870,0.0
31871,1.0
31872,1.0
31873,0.5
31874,1.0
31875,1.0
31876,1.0
31877,1.0
31878,1.0
31879,0.5
31880,1.0
31881,1.0
31882,1.0
31883,1.0
31884,1.0
31885,1.0
31886,1.0
31887,1.0
31888,1.0
31889,1.0
31890,1.0
31891,1.0
31892,1.0
31893,1.0
31894,0.5
31895,0.5
31896,1.0
31897,1.0
31898,1.0
31899,0.5
31900,1.0
31901,1.0
31902,1.0
31903,1.0
31904,0.5
31905,0.5
31906,0.0
31907,1.0
31908,0.5
31909,1.0
31910,0.5
31911,1.0
31912,1.0
31913,1.0
31914,0.5
31915,1.0
31916,1.0
31917,1.0
31918,1.0
31919,1.0
31920,1.0
31921,1.0
31922,1.0
31923,1.0
31924,1.0
31925,0.5
31926,1.0
31927,1.0
31928,1.0
31929,1.0
31930,1.0
31931,1.0
31932,1.0
31933,1.0
31934,1.0
31935,1.0
31936,1.0
31937,0.5
31938,1.0
31939,1.0
31940,0.5
31941,1.0
31942,1.0
31943,1.0
31944,1.0
31945,1.0
31946,0.5
31947,0.5
31948,1.0
31949,1.0
31950,1.0
31951,0.5
31952,0.0
31953,1.0
31954,1.0
31955,0.5
31956,1.0
31957,1.0
31958,1.0
31959,1.0
31960,1.0
31961,0.0
31962,1.0
31963,1.0
31964,1.0
31965,1.0
31966,1.0
31967,1.0
31968,0.5
31969,0.5
31970,1.0
31971,1.0
31972,1.0
31973,0.5
31974,1.0
31975,1.0
31976,0.5
31977,1.0
31978,1.0
31979,1.0
31980,1.0
31981,1.0
31982,0.5
31983,1.0
31984,1.0
31985,1.0
31986,0.5
31987,1.0
31988,1.0
31989,1.0
31990,1.0
31991,1.0
31992,1.0
31993,1.0
31994,1.0
31995,0.0
31996,1.0
31997,1.0
31998,1.0
31999,0.5
32000,1.0
32001,0.5
32002,1.0
32003,1.0
32004,1.0
32005,0.5
32006,1.0
32007,1.0
32008,0.0
32009,0.5
32010,1.0
32011,1.0
32012,0.5
32013,1.0
32014,1.0
32015,1.0
32016,1.0
32017,1.0
32018,0.5
32019,1.0
32020,1.0
32021,1.0
32022,1.0
32023,1.0
32024,0.5
32025,1.0
32026,1.0
32027,0.0
32028,1.0
32029,1.0
32030,1.0
32031,1.0
32032,1.0
32033,0.5
32034,1.0
32035,1.0
32036,1.0
32037,1.0
32038,1.0
32039,1.0
32040,1.0
32041,1.0
32042,0.0
32043,1.0
32044,1.0
32045,1.0
32046,1.0
32047,1.0
32048,0.5
32049,0.5
32050,1.0
32051,1.0
32052,0.0
32053,1.0
32054,1.0
32055,1.0
32056,1.0
32057,1.0
32058,1.0
32059,1.0
32060,1.0
32061,1.0
32062,1.0
32063,1.0
32064,1.0
32065,1.0
32066,1.0
32067,1.0
32068,1.0
32069,1.0
32070,1.0
32071,1.0
32072,1.0
32073,0.5
32074,0.5
32075,1.0
32076,1.0
32077,1.0
32078,1.0
32079,1.0
32080,0.5
32081,1.0
32082,1.0
32083,1.0
32084,1.0
32085,1.0
32086,0.5
32087,0.0
32088,1.0
32089,1.0
32090,0.0
32091,1.0
32092,1.0
32093,1.0
32094,0.5
32095,1.0
32096,1.0
32097,1.0
32098,0.5
32099,0.0
32100,1.0
32101,1.0
32102,1.0
32103,1.0
32104,0.5
32105,1.0
32106,1.0
32107,0.5
32108,1.0
32109,1.0
32110,1.0
32111,1.0
32112,1.0
32113,1.0
32114,1.0
32115,0.5
32116,0.5
32117,1.0
32118,0.5
32119,1.0
32120,1.0
32121,0.5
32122,1.0
32123,1.0
32124,1.0
32125,0.0
32126,1.0
32127,0.5
32128,1.0
32129,1.0
32130,0.5
32131,0.5
32132,1.0
32133,1.0
32134,0.5
32135,1.0
32136,1.0
32137,1.0
32138,0.0
32139,1.0
32140,0.5
32141,1.0
32142,1.0
32143,1.0
32144,0.5
32145,0.5
32146,1.0
32147,1.0
32148,1.0
32149,1.0
32150,0.0
32151,1.0
32152,1.0
32153,1.0
32154,1.0
32155,0.5
32156,1.0
32157,1.0
32158,1.0
32159,1.0
32160,1.0
32161,1.0
32162,1.0
32163,1.0
32164,1.0
32165,0.0
32166,1.0
32167,1.0
32168,1.0
32169,1.0
32170,1.0
32171,1.0
32172,0.0
32173,1.0
32174,1.0
32175,1.0
32176,1.0
32177,1.0
32178,1.0
32179,0.5
32180,1.0
32181,0.5
32182,1.0
32183,1.0
32184,1.0
32185,1.0
32186,1.0
32187,1.0
32188,1.0
32189,1.0
32190,0.5
32191,1.0
32192,1.0
32193,1.0
32194,1.0
32195,1.0
32196,1.0
32197,1.0
32198,1.0
32199,1.0
32200,1.0
32201,1.0
32202,1.0
32203,1.0
32204,1.0
32205,1.0
32206,1.0
32207,1.0
32208,1.0
32209,1.0
32210,1.0
32211,1.0
32212,1.0
32213,1.0
32214,1.0
32215,1.0
32216,1.0
32217,0.5
32218,1.0
32219,1.0
32220,0.5
32221,1.0
32222,1.0
32223,1.0
32224,0.0
32225,1.0
32226,0.5
32227,0.5
32228,1.0
32229,0.0
32230,1.0
32231,1.0
32232,1.0
32233,1.0
32234,1.0
32235,1.0
32236,1.0
32237,1.0
32238,0.5
32239,1.0
32240,0.5
32241,1.0
32242,1.0
32243,1.0
32244,1.0
32245,1.0
32246,1.0
32247,1.0
32248,1.0
32249,1.0
32250,1.0
32251,0.5
32252,0.0
32253,0.0
32254,1.0
32255,0.5
32256,1.0
32257,1.0
32258,1.0
32259,1.0
32260,1.0
32261,0.5
32262,1.0
32263,1.0
32264,1.0
32265,1.0
32266,1.0
32267,1.0
32268,1.0
32269,0.0
32270,1.0
32271,1.0
32272,1.0
32273,1.0
32274,1.0
32275,1.0
32276,1.0
32277,1.0
32278,1.0
32279,1.0
32280,1.0
32281,1.0
32282,1.0
32283,0.5
32284,0.0
32285,0.0
32286,1.0
32287,1.0
32288,1.0
32289,0.0
32290,1.0
32291,1.0
32292,1.0
32293,1.0
32294,1.0
32295,1.0
32296,1.0
32297,1.0
32298,1.0
32299,0.0
32300,1.0
32301,1.0
32302,1.0
32303,1.0
32304,1.0
32305,0.0
32306,1.0
32307,1.0
32308,1.0
32309,1.0
32310,1.0
32311,1.0
32312,1.0
32313,1.0
32314,0.5
32315,1.0
32316,1.0
32317,1.0
32318,0.5
32319,0.5
32320,0.5
32321,1.0
32322,0.5
32323,1.0
32324,1.0
32325,1.0
32326,0.0
32327,1.0
32328,0.0
32329,1.0
32330,1.0
32331,1.0
32332,0.0
32333,0.0
32334,1.0
32335,0.0
32336,0.5
32337,1.0
32338,1.0
32339,1.0
32340,1.0
32341,1.0
32342,1.0
32343,0.5
32344,1.0
32345,1.0
32346,1.0
32347,1.0
32348,0.5
32349,0.5
32350,1.0
32351,1.0
32352,1.0
32353,1.0
32354,1.0
32355,1.0
32356,1.0
32357,1.0
32358,1.0
32359,1.0
32360,1.0
32361,1.0
32362,1.0
32363,1.0
32364,1.0
32365,1.0
32366,0.0
32367,0.5
32368,1.0
32369,1.0
32370,1.0
32371,1.0
32372,0.5
32373,0.5
32374,1.0
32375,1.0
32376,0.5
32377,1.0
32378,1.0
32379,1.0
32380,1.0
32381,1.0
32382,1.0
32383,0.5
32384,1.0
32385,0.5
32386,1.0
32387,1.0
32388,1.0
32389,1.0
32390,0.0
32391,0.5
32392,0.5
32393,1.0
32394,0.5
32395,1.0
32396,1.0
32397,0.0
32398,1.0
32399,1.0
32400,1.0
32401,0.5
32402,1.0
32403,1.0
32404,1.0
32405,1.0
32406,0.5
32407,1.0
32408,1.0
32409,0.0
32410,1.0
32411,1.0
32412,1.0
32413,1.0
32414,1.0
32415,1.0
32416,1.0
32417,0.5
32418,1.0
32419,1.0
32420,1.0
32421,1.0
32422,1.0
32423,1.0
32424,1.0
32425,1.0
32426,0.0
32427,1.0
32428,1.0
32429,1.0
32430,0.5
32431,1.0
32432,1.0
32433,1.0
32434,1.0
32435,1.0
32436,1.0
32437,1.0
32438,1.0
32439,1.0
32440,1.0
32441,1.0
32442,1.0
32443,0.5
32444,1.0
32445,0.5
32446,1.0
32447,1.0
32448,1.0
32449,1.0
32450,0.5
32451,1.0
32452,1.0
32453,1.0
32454,1.0
32455,1.0
32456,1.0
32457,0.5
32458,1.0
32459,1.0
32460,0.5
32461,1.0
32462,0.0
32463,1.0
32464,0.5
32465,0.5
32466,1.0
32467,0.0
32468,1.0
32469,1.0
32470,1.0
32471,1.0
32472,0.5
32473,0.5
32474,0.0
32475,0.5
32476,1.0
32477,1.0
32478,0.0
32479,1.0
32480,1.0
32481,0.5
32482,1.0
32483,0.5
32484,0.0
32485,0.5
32486,1.0
32487,1.0
32488,0.5
32489,1.0
32490,1.0
32491,1.0
32492,1.0
32493,1.0
32494,0.5
32495,0.5
32496,1.0
32497,0.5
32498,1.0
32499,1.0
32500,0.5
32501,1.0
32502,1.0
32503,1.0
32504,1.0
32505,0.0
32506,1.0
32507,1.0
32508,0.5
32509,1.0
32510,1.0
32511,0.5
32512,0.0
32513,1.0
32514,0.5
32515,1.0
32516,1.0
32517,1.0
32518,1.0
32519,0.5
32520,1.0
32521,1.0
32522,1.0
32523,1.0
32524,0.5
32525,1.0
32526,1.0
32527,1.0
32528,1.0
32529,1.0
32530,0.5
32531,1.0
32532,0.0
32533,1.0
32534,1.0
32535,1.0
32536,1.0
32537,1.0
32538,1.0
32539,1.0
32540,1.0
32541,0.5
32542,0.5
32543,1.0
32544,1.0
32545,0.5
32546,1.0
32547,1.0
32548,1.0
32549,1.0
32550,0.5
32551,1.0
32552,1.0
32553,1.0
32554,1.0
32555,0.5
32556,1.0
32557,1.0
32558,1.0
32559,1.0
32560,1.0
32561,1.0
32562,1.0
32563,1.0
32564,1.0
32565,1.0
32566,1.0
32567,1.0
32568,1.0
32569,0.5
32570,1.0
32571,0.5
32572,0.0
32573,1.0
32574,0.0
32575,1.0
32576,1.0
32577,1.0
32578,0.0
32579,1.0
32580,0.5
32581,1.0
32582,1.0
32583,1.0
32584,1.0
32585,1.0
32586,0.0
32587,1.0
32588,0.5
32589,1.0
32590,1.0
32591,1.0
32592,1.0
32593,1.0
32594,1.0
32595,0.5
32596,1.0
32597,0.5
32598,1.0
32599,1.0
32600,1.0
32601,0.5
32602,1.0
32603,0.5
32604,0.5
32605,0.0
32606,1.0
32607,1.0
32608,1.0
32609,1.0
32610,1.0
32611,1.0
32612,1.0
32613,1.0
32614,0.0
32615,1.0
32616,1.0
32617,1.0
32618,1.0
32619,1.0
32620,1.0
32621,1.0
32622,0.5
32623,1.0
32624,1.0
32625,1.0
32626,1.0
32627,1.0
32628,0.5
32629,1.0
32630,0.5
32631,1.0
32632,0.5
32633,1.0
32634,0.0
32635,1.0
32636,1.0
32637,1.0
32638,1.0
32639,0.5
32640,1.0
32641,1.0
32642,0.0
32643,0.5
32644,1.0
32645,0.0
32646,1.0
32647,1.0
32648,0.5
32649,1.0
32650,1.0
32651,1.0
32652,0.5
32653,1.0
32654,0.5
32655,1.0
32656,0.5
32657,0.5
32658,1.0
32659,0.5
32660,1.0
32661,1.0
32662,1.0
32663,1.0
32664,1.0
32665,0.5
32666,0.0
32667,1.0
32668,1.0
32669,0.5
32670,1.0
32671,1.0
32672,1.0
32673,1.0
32674,1.0
32675,1.0
32676,1.0
32677,0.0
32678,1.0
32679,1.0
32680,1.0
32681,1.0
32682,0.5
32683,0.5
32684,0.5
32685,1.0
32686,1.0
32687,0.5
32688,0.0
32689,1.0
32690,1.0
32691,1.0
32692,0.5
32693,1.0
32694,1.0
32695,1.0
32696,1.0
32697,1.0
32698,1.0
32699,0.5
32700,1.0
32701,1.0
32702,1.0
32703,1.0
32704,0.5
32705,1.0
32706,1.0
32707,1.0
32708,1.0
32709,1.0
32710,1.0
32711,1.0
32712,0.5
32713,1.0
32714,1.0
32715,1.0
32716,1.0
32717,0.5
32718,0.0
32719,1.0
32720,1.0
32721,1.0
32722,1.0
32723,0.5
32724,1.0
32725,1.0
32726,1.0
32727,0.5
32728,0.5
32729,1.0
32730,1.0
32731,0.5
32732,1.0
32733,1.0
32734,1.0
32735,0.5
32736,0.5
32737,1.0
32738,1.0
32739,1.0
32740,1.0
32741,1.0
32742,1.0
32743,1.0
32744,1.0
32745,0.5
32746,0.0
32747,1.0
32748,1.0
32749,1.0
32750,1.0
32751,0.5
32752,0.5
32753,1.0
32754,0.5
32755,1.0
32756,1.0
32757,0.5
32758,1.0
32759,0.5
32760,1.0
32761,0.5
32762,0.5
32763,1.0
32764,0.0
32765,1.0
32766,1.0
32767,1.0
32768,1.0
32769,1.0
32770,0.5
32771,1.0
32772,1.0
32773,1.0
32774,1.0
32775,0.5
32776,1.0
32777,0.5
32778,1.0
32779,1.0
32780,1.0
32781,1.0
32782,1.0
32783,1.0
32784,1.0
32785,1.0
32786,0.5
32787,1.0
32788,1.0
32789,0.5
32790,0.5
32791,1.0
32792,0.5
32793,1.0
32794,0.5
32795,0.0
32796,1.0
32797,1.0
32798,1.0
32799,0.5
32800,1.0
32801,1.0
32802,1.0
32803,1.0
32804,0.5
32805,1.0
32806,1.0
32807,1.0
32808,1.0
32809,1.0
32810,1.0
32811,1.0
32812,0.5
32813,1.0
32814,1.0
32815,1.0
32816,0.5
32817,0.0
32818,1.0
32819,1.0
32820,0.0
32821,1.0
32822,1.0
32823,1.0
32824,1.0
32825,1.0
32826,1.0
32827,1.0
32828,0.5
32829,0.5
32830,1.0
32831,0.5
32832,0.0
32833,1.0
32834,0.5
32835,1.0
32836,1.0
32837,1.0
32838,1.0
32839,0.0
32840,1.0
32841,1.0
32842,1.0
32843,1.0
32844,0.0
32845,0.5
32846,0.0
32847,0.5
32848,1.0
32849,1.0
32850,0.0
32851,0.5
32852,1.0
32853,1.0
32854,1.0
32855,1.0
32856,1.0
32857,1.0
32858,0.0
32859,1.0
32860,1.0
32861,1.0
32862,1.0
32863,1.0
32864,1.0
32865,1.0
32866,0.5
32867,0.0
32868,1.0
32869,0.0
32870,1.0
32871,1.0
32872,0.5
32873,1.0
32874,1.0
32875,1.0
32876,1.0
32877,1.0
32878,1.0
32879,1.0
32880,0.5
32881,1.0
32882,1.0
32883,0.5
32884,0.5
32885,0.5
32886,1.0
32887,1.0
32888,0.5
32889,0.5
32890,0.5
32891,0.0
32892,1.0
32893,1.0
32894,1.0
32895,0.5
32896,0.5
32897,1.0
32898,1.0
32899,1.0
32900,1.0
32901,1.0
32902,1.0
32903,1.0
32904,1.0
32905,1.0
32906,0.5
32907,1.0
32908,1.0
32909,1.0
32910,1.0
32911,1.0
32912,1.0
32913,0.5
32914,1.0
32915,0.5
32916,1.0
32917,0.5
32918,1.0
32919,0.0
32920,1.0
32921,1.0
32922,1.0
32923,1.0
32924,0.5
32925,1.0
32926,1.0
32927,1.0
32928,1.0
32929,1.0
32930,0.5
32931,1.0
32932,1.0
32933,0.5
32934,1.0
32935,1.0
32936,1.0
32937,0.0
32938,1.0
32939,1.0
32940,1.0
32941,1.0
32942,1.0
32943,1.0
32944,1.0
32945,0.5
32946,0.0
32947,1.0
32948,1.0
32949,1.0
32950,1.0
32951,1.0
32952,1.0
32953,1.0
32954,1.0
32955,1.0
32956,1.0
32957,1.0
32958,1.0
32959,1.0
32960,1.0
32961,1.0
32962,0.0
32963,1.0
32964,1.0
32965,1.0
32966,1.0
32967,0.5
32968,1.0
32969,1.0
32970,1.0
32971,1.0
32972,0.5
32973,1.0
32974,1.0
32975,1.0
32976,1.0
32977,1.0
32978,0.5
32979,1.0
32980,0.5
32981,0.0
32982,1.0
32983,1.0
32984,1.0
32985,1.0
32986,0.5
32987,0.5
32988,1.0
32989,1.0
32990,0.0
32991,1.0
32992,0.5
32993,1.0
32994,0.0
32995,1.0
32996,1.0
32997,1.0
32998,1.0
32999,1.0
33000,0.5
33001,1.0
33002,1.0
33003,1.0
33004,1.0
33005,0.5
33006,1.0
33007,1.0
33008,0.5
33009,1.0
33010,0.5
33011,0.5
33012,1.0
33013,1.0
33014,1.0
33015,1.0
33016,1.0
33017,1.0
33018,1.0
33019,1.0
33020,1.0
33021,1.0
33022,1.0
33023,0.5
33024,1.0
33025,1.0
33026,0.5
33027,1.0
33028,1.0
33029,1.0
33030,1.0
33031,0.5
33032,0.0
33033,0.0
33034,0.5
33035,1.0
33036,1.0
33037,1.0
33038,1.0
33039,1.0
33040,1.0
33041,1.0
33042,1.0
33043,0.5
33044,0.5
33045,1.0
33046,1.0
33047,1.0
33048,0.5
33049,1.0
33050,1.0
33051,0.5
33052,1.0
33053,1.0
33054,1.0
33055,0.5
33056,1.0
33057,1.0
33058,1.0
33059,1.0
33060,0.5
33061,1.0
33062,0.5
33063,1.0
33064,1.0
33065,1.0
33066,1.0
33067,0.0
33068,0.5
33069,1.0
33070,1.0
33071,1.0
33072,0.0
33073,0.5
33074,0.0
33075,0.5
33076,1.0
33077,1.0
33078,1.0
33079,1.0
33080,1.0
33081,1.0
33082,0.0
33083,1.0
33084,0.5
33085,1.0
33086,1.0
33087,1.0
33088,1.0
33089,1.0
33090,1.0
33091,0.5
33092,1.0
33093,1.0
33094,1.0
33095,0.0
33096,1.0
33097,1.0
33098,1.0
33099,0.5
33100,0.5
33101,1.0
33102,1.0
33103,1.0
33104,1.0
33105,1.0
33106,1.0
33107,0.5
33108,0.0
33109,1.0
33110,1.0
33111,1.0
33112,0.5
33113,1.0
33114,1.0
33115,0.5
33116,1.0
33117,0.0
33118,1.0
33119,1.0
33120,1.0
33121,1.0
33122,1.0
33123,1.0
33124,1.0
33125,0.5
33126,1.0
33127,0.0
33128,1.0
33129,1.0
33130,1.0
33131,1.0
33132,1.0
33133,1.0
33134,1.0
33135,1.0
33136,0.5
33137,1.0
33138,1.0
33139,1.0
33140,1.0
33141,0.5
33142,1.0
33143,0.5
33144,1.0
33145,0.0
33146,1.0
33147,1.0
33148,1.0
33149,1.0
33150,1.0
33151,1.0
33152,1.0
33153,1.0
33154,1.0
33155,1.0
33156,0.0
33157,0.5
33158,0.5
33159,1.0
33160,1.0
33161,1.0
33162,1.0
33163,1.0
33164,0.0
33165,1.0
33166,0.5
33167,1.0
33168,0.5
33169,1.0
33170,0.0
33171,1.0
33172,1.0
33173,1.0
33174,1.0
33175,1.0
33176,1.0
33177,1.0
33178,0.5
33179,1.0
33180,1.0
33181,1.0
33182,1.0
33183,1.0
33184,0.5
33185,1.0
33186,1.0
33187,1.0
33188,0.0
33189,1.0
33190,1.0
33191,1.0
33192,1.0
33193,0.0
33194,1.0
33195,1.0
33196,1.0
33197,1.0
33198,0.5
33199,0.0
33200,1.0
33201,1.0
33202,1.0
33203,1.0
33204,1.0
33205,0.5
33206,1.0
33207,1.0
33208,1.0
33209,0.5
33210,0.0
33211,1.0
33212,1.0
33213,0.5
33214,1.0
33215,1.0
33216,1.0
33217,1.0
33218,0.5
33219,0.0
33220,0.5
33221,0.0
33222,1.0
33223,1.0
33224,0.5
33225,1.0
33226,1.0
33227,1.0
33228,1.0
33229,1.0
33230,1.0
33231,1.0
33232,1.0
33233,0.5
33234,1.0
33235,1.0
33236,1.0
33237,0.5
33238,1.0
33239,1.0
33240,0.0
33241,1.0
33242,1.0
33243,1.0
33244,1.0
33245,1.0
33246,1.0
33247,0.5
33248,1.0
33249,0.0
33250,1.0
33251,1.0
33252,0.5
33253,1.0
33254,1.0
33255,1.0
33256,0.5
33257,1.0
33258,1.0
33259,1.0
33260,1.0
33261,1.0
33262,1.0
33263,1.0
33264,1.0
33265,1.0
33266,0.5
33267,1.0
33268,1.0
33269,0.5
33270,0.5
33271,1.0
33272,0.0
33273,1.0
33274,1.0
33275,1.0
33276,1.0
33277,0.5
33278,0.0
33279,1.0
33280,1.0
33281,1.0
33282,0.5
33283,1.0
33284,1.0
33285,1.0
33286,1.0
33287,0.5
33288,0.0
33289,1.0
33290,0.5
33291,1.0
33292,1.0
33293,1.0
33294,1.0
33295,1.0
33296,1.0
33297,0.5
33298,1.0
33299,1.0
33300,1.0
33301,1.0
33302,0.5
33303,1.0
33304,0.5
33305,1.0
33306,1.0
33307,1.0
33308,0.0
33309,0.5
33310,1.0
33311,1.0
33312,0.0
33313,1.0
33314,1.0
33315,1.0
33316,1.0
33317,1.0
33318,1.0
33319,1.0
33320,1.0
33321,0.0
33322,0.5
33323,1.0
33324,1.0
33325,1.0
33326,1.0
33327,1.0
33328,0.0
33329,1.0
33330,1.0
33331,1.0
33332,1.0
33333,1.0
33334,0.5
33335,1.0
33336,0.0
33337,1.0
33338,1.0
33339,1.0
33340,1.0
33341,1.0
33342,1.0
33343,1.0
33344,1.0
33345,1.0
33346,1.0
33347,1.0
33348,0.0
33349,1.0
33350,1.0
33351,1.0
33352,1.0
33353,1.0
33354,0.5
33355,1.0
33356,1.0
33357,1.0
33358,1.0
33359,1.0
33360,0.5
33361,1.0
33362,0.5
33363,0.5
33364,1.0
33365,1.0
33366,1.0
33367,0.0
33368,1.0
33369,1.0
33370,1.0
33371,0.5
33372,0.0
33373,1.0
33374,0.5
33375,0.0
33376,1.0
33377,0.5
33378,1.0
33379,1.0
33380,1.0
33381,0.0
33382,1.0
33383,1.0
33384,1.0
33385,0.5
33386,1.0
33387,1.0
33388,1.0
33389,0.5
33390,1.0
33391,1.0
33392,1.0
33393,1.0
33394,1.0
33395,1.0
33396,1.0
33397,0.0
33398,0.5
33399,1.0
33400,1.0
33401,1.0
33402,1.0
33403,0.5
33404,1.0
33405,1.0
33406,1.0
33407,1.0
33408,1.0
33409,1.0
33410,1.0
33411,1.0
33412,1.0
33413,1.0
33414,1.0
33415,0.5
33416,1.0
33417,1.0
33418,1.0
33419,0.5
33420,1.0
33421,1.0
33422,1.0
33423,0.5
33424,1.0
33425,1.0
33426,1.0
33427,1.0
33428,1.0
33429,1.0
33430,1.0
33431,1.0
33432,1.0
33433,0.5
33434,0.5
33435,1.0
33436,1.0
33437,0.5
33438,1.0
33439,1.0
33440,1.0
33441,1.0
33442,1.0
33443,1.0
33444,0.5
33445,1.0
33446,1.0
33447,1.0
33448,0.5
33449,1.0
33450,1.0
33451,0.5
33452,0.5
33453,1.0
33454,1.0
33455,1.0
33456,1.0
33457,0.5
33458,1.0
33459,1.0
33460,1.0
33461,1.0
33462,1.0
33463,1.0
33464,0.5
33465,1.0
33466,1.0
33467,0.5
33468,0.5
33469,1.0
33470,1.0
33471,1.0
33472,0.5
33473,1.0
33474,1.0
33475,1.0
33476,1.0
33477,0.5
33478,1.0
33479,0.5
33480,0.5
33481,0.5
33482,1.0
33483,1.0
33484,1.0
33485,1.0
33486,0.5
33487,1.0
33488,1.0
33489,1.0
33490,1.0
33491,1.0
33492,1.0
33493,0.0
33494,1.0
33495,1.0
33496,1.0
33497,1.0
33498,1.0
33499,1.0
33500,1.0
33501,1.0
33502,0.5
33503,0.5
33504,1.0
33505,0.5
33506,0.5
33507,0.0
33508,0.0
33509,1.0
33510,0.5
33511,1.0
33512,0.5
33513,1.0
33514,0.0
33515,1.0
33516,1.0
33517,1.0
33518,1.0
33519,1.0
33520,1.0
33521,1.0
33522,1.0
33523,0.0
33524,0.5
33525,1.0
33526,1.0
33527,0.5
33528,1.0
33529,1.0
33530,1.0
33531,1.0
33532,1.0
33533,1.0
33534,1.0
33535,0.0
33536,0.5
33537,1.0
33538,1.0
33539,1.0
33540,1.0
33541,0.5
33542,1.0
33543,1.0
33544,1.0
33545,1.0
33546,1.0
33547,1.0
33548,1.0
33549,1.0
33550,1.0
33551,1.0
33552,1.0
33553,0.5
33554,0.0
33555,1.0
33556,1.0
33557,1.0
33558,1.0
33559,1.0
33560,1.0
33561,1.0
33562,0.5
33563,1.0
33564,1.0
33565,1.0
33566,1.0
33567,1.0
33568,1.0
33569,1.0
33570,1.0
33571,1.0
33572,0.0
33573,1.0
33574,1.0
33575,0.0
33576,1.0
33577,1.0
33578,1.0
33579,1.0
33580,1.0
33581,1.0
33582,1.0
33583,1.0
33584,1.0
33585,1.0
33586,1.0
33587,0.5
33588,1.0
33589,1.0
33590,1.0
33591,0.5
33592,1.0
33593,1.0
33594,1.0
33595,0.5
33596,1.0
33597,1.0
33598,1.0
33599,1.0
33600,1.0
33601,1.0
33602,1.0
33603,1.0
33604,0.5
33605,1.0
33606,1.0
33607,1.0
33608,1.0
33609,0.0
33610,1.0
33611,1.0
33612,1.0
33613,1.0
33614,1.0
33615,1.0
33616,1.0
33617,1.0
33618,1.0
33619,1.0
33620,1.0
33621,1.0
33622,0.5
33623,0.5
33624,0.5
33625,1.0
33626,0.5
33627,0.5
33628,1.0
33629,1.0
33630,1.0
33631,1.0
33632,1.0
33633,1.0
33634,0.5
33635,1.0
33636,1.0
33637,1.0
33638,1.0
33639,1.0
33640,1.0
33641,1.0
33642,1.0
33643,0.5
33644,1.0
33645,1.0
33646,0.5
33647,1.0
33648,1.0
33649,1.0
33650,1.0
33651,0.5
33652,1.0
33653,1.0
33654,1.0
33655,1.0
33656,1.0
33657,1.0
33658,1.0
33659,1.0
33660,1.0
33661,1.0
33662,1.0
33663,1.0
33664,1.0
33665,0.0
33666,1.0
33667,1.0
33668,1.0
33669,0.5
33670,1.0
33671,1.0
33672,1.0
33673,1.0
33674,1.0
33675,1.0
33676,1.0
33677,1.0
33678,1.0
33679,1.0
33680,1.0
33681,1.0
33682,1.0
33683,0.5
33684,1.0
33685,1.0
33686,1.0
33687,1.0
33688,1.0
33689,1.0
33690,1.0
33691,1.0
33692,1.0
33693,1.0
33694,1.0
33695,1.0
33696,1.0
33697,0.5
33698,1.0
33699,1.0
33700,1.0
33701,0.0
33702,1.0
33703,0.0
33704,1.0
33705,1.0
33706,1.0
33707,1.0
33708,1.0
33709,1.0
33710,1.0
33711,1.0
33712,0.5
33713,1.0
33714,1.0
33715,1.0
33716,1.0
33717,1.0
33718,1.0
33719,0.5
33720,1.0
33721,1.0
33722,1.0
33723,1.0
33724,0.5
33725,1.0
33726,1.0
33727,1.0
33728,1.0
33729,1.0
33730,1.0
33731,1.0
33732,1.0
33733,0.5
33734,1.0
33735,1.0
33736,1.0
33737,1.0
33738,1.0
33739,1.0
33740,0.0
33741,1.0
33742,1.0
33743,1.0
33744,1.0
33745,1.0
33746,1.0
33747,1.0
33748,1.0
33749,1.0
33750,1.0
33751,1.0
33752,1.0
33753,0.5
33754,0.0
33755,1.0
